timestamp,satellite,azimuth_deg,elevation_deg,distance_km,relative_velocity_kms,doppler_shift_hz,tx_freq_ghz,rx_freq_hz,ue_lat,ue_lon,ue_alt_m,time_minutes
2026-01-20T23:11:03+00:00,SAT-60051,207.02077691258964,30.077713595049417,874.0685942157288,-5.232636217561622,183269.05436826244,10.5,10500183269.054369,47.655,-122.3035,60.0,11.05
2026-01-20T23:11:04+00:00,SAT-60051,206.76224190142196,30.332420989619152,868.8499859737626,-5.206253647785231,182345.0251765337,10.5,10500182345.025177,47.655,-122.3035,60.0,11.066666666666666
2026-01-20T23:11:05+00:00,SAT-60051,206.4991711276558,30.589246944649545,863.6576895735442,-5.179386409972443,181404.0208600266,10.5,10500181404.02086,47.655,-122.3035,60.0,11.083333333333334
2026-01-20T23:11:06+00:00,SAT-60051,206.23145657358413,30.84819688333451,858.4921883837816,-5.152025324055941,180445.71989395205,10.5,10500180445.719894,47.655,-122.3035,60.0,11.1
2026-01-20T23:11:07+00:00,SAT-60051,205.9589872232035,31.109275039107665,853.3539749286399,-5.124161102172332,179469.79697804633,10.5,10500179469.796978,47.655,-122.3035,60.0,11.116666666666667
2026-01-20T23:11:08+00:00,SAT-60051,205.68164898014768,31.372484374712535,848.2435509952483,-5.095784353831367,178475.9232176193,10.5,10500178475.923218,47.655,-122.3035,60.0,11.133333333333333
2026-01-20T23:11:09+00:00,SAT-60051,205.39932458458568,31.637826497401303,843.1614277360515,-5.06688552724528,177463.76406865928,10.5,10500177463.764069,47.655,-122.3035,60.0,11.15
2026-01-20T23:11:10+00:00,SAT-60051,205.1118935326139,31.90530156670941,838.1081258296745,-5.0374550224450365,176432.98329964286,10.5,10500176432.9833,47.655,-122.3035,60.0,11.166666666666666
2026-01-20T23:11:11+00:00,SAT-60051,204.8192319886374,32.174908203579655,833.0841755289758,-5.007483056479492,175383.23827023915,10.5,10500175383.23827,47.655,-122.3035,60.0,11.183333333333334
2026-01-20T23:11:12+00:00,SAT-60051,204.52121270549415,32.44664338768282,828.090116843538,-4.976959840649278,174314.1861387901,10.5,10500174314.186138,47.655,-122.3035,60.0,11.2
