timestamp,satellite,azimuth_deg,elevation_deg,distance_km,relative_velocity_kms,doppler_shift_hz,tx_freq_ghz,rx_freq_hz,ue_lat,ue_lon,ue_alt_m,time_minutes
2026-01-20T23:00:00+00:00,SAT-59537,190.04993064548657,40.41381409949445,716.4384167515641,-0.850958804857062,29804.176898269903,10.5,10500029804.176899,47.655,-122.3035,60.0,0.0
2026-01-20T23:00:01+00:00,SAT-59537,189.29682176468077,40.48175140572189,715.5897392498307,-0.7829411165219089,27421.909738236456,10.5,10500027421.909739,47.655,-122.3035,60.0,0.016666666666666666
2026-01-20T23:00:02+00:00,SAT-59537,188.54051344005305,40.54445282086806,714.8088970903962,-0.7146994283600934,25031.797156754958,10.5,10500025031.797157,47.655,-122.3035,60.0,0.03333333333333333
2026-01-20T23:00:03+00:00,SAT-59537,187.78125177339322,40.60185303024586,714.0961136725749,-0.6462524034470286,22634.49281367112,10.5,10500022634.492813,47.655,-122.3035,60.0,0.05
2026-01-20T23:00:04+00:00,SAT-59537,187.0192889559326,40.65389177715204,713.4515937826386,-0.5776190060802393,20230.660918903144,10.5,10500020230.66092,47.655,-122.3035,60.0,0.06666666666666667
2026-01-20T23:00:05+00:00,SAT-59537,186.2548828000672,40.700514048451936,712.8755232934025,-0.5088184564465381,17820.974644694532,10.5,10500017820.974646,47.655,-122.3035,60.0,0.08333333333333333
2026-01-20T23:00:06+00:00,SAT-59537,185.48829626467736,40.74167024438226,712.3680689090207,-0.4398702225741125,15406.115843742078,10.5,10500015406.115843,47.655,-122.3035,60.0,0.1
2026-01-20T23:00:07+00:00,SAT-59537,184.719796930479,40.777316334579446,711.9293779178113,-0.37079397097498307,12986.773320486007,10.5,10500012986.773321,47.655,-122.3035,60.0,0.11666666666666667
2026-01-20T23:00:08+00:00,SAT-59537,183.9496564864448,40.807413996088734,711.5595779943029,-0.3016095671810477,10563.642849884503,10.5,10500010563.642849,47.655,-122.3035,60.0,0.13333333333333333
2026-01-20T23:00:09+00:00,SAT-59537,183.1781501481644,40.83193073654893,711.2587770007494,-0.23233702402801976,8137.425366098461,10.5,10500008137.425365,47.655,-122.3035,60.0,0.15
2026-01-20T23:00:10+00:00,SAT-59537,182.40555609779832,40.85083999759499,711.0270628402202,-0.16299648554524254,5708.826398244637,10.5,10500005708.826399,47.655,-122.3035,60.0,0.16666666666666666
2026-01-20T23:00:11+00:00,SAT-59537,181.63215488540357,40.86412124071665,710.8645033257592,-0.09360819330010527,3278.55489163475,10.5,10500003278.554892,47.655,-122.3035,60.0,0.18333333333333332
2026-01-20T23:00:12+00:00,SAT-59537,180.85822883021174,40.87176001362992,710.7711460831074,-0.024192460198043803,847.3222901406676,10.5,10500000847.32229,47.655,-122.3035,60.0,0.2
2026-01-20T23:00:13+00:00,SAT-59537,180.0840613968081,40.87374799734954,710.7470184795565,0.04523036219306827,-1584.15860824363,10.5,10499998415.841393,47.655,-122.3035,60.0,0.21666666666666667
2026-01-20T23:00:14+00:00,SAT-59537,179.3099365844637,40.87008303314694,710.7921275853904,0.1146399111343057,-4015.1746142666802,10.5,10499995984.825386,47.655,-122.3035,60.0,0.23333333333333334
2026-01-20T23:00:15+00:00,SAT-59537,178.5361382967771,40.860769129645185,710.9064601627434,0.18401584413904695,-6445.013247998363,10.5,10499993554.986752,47.655,-122.3035,60.0,0.25
2026-01-20T23:00:16+00:00,SAT-59537,177.76294971865966,40.84581644968358,711.0899826857986,0.25333786648329126,-8872.963702357576,10.5,10499991127.036297,47.655,-122.3035,60.0,0.26666666666666666
2026-01-20T23:00:17+00:00,SAT-59537,176.99065270298973,40.82524127735754,711.3426413884223,0.3225857629165395,-11298.317953761416,10.5,10499988701.682047,47.655,-122.3035,60.0,0.2833333333333333
2026-01-20T23:00:18+00:00,SAT-59537,176.21952715291985,40.79906596509473,711.6643623434255,0.39173942654112837,-13720.371773601615,10.5,10499986279.628227,47.655,-122.3035,60.0,0.3
2026-01-20T23:00:19+00:00,SAT-59537,175.44985042111952,40.76731886132799,712.0550515706243,0.4607788859858517,-16138.425679979726,10.5,10499983861.57432,47.655,-122.3035,60.0,0.31666666666666665
2026-01-20T23:00:20+00:00,SAT-59537,174.68189672505036,40.73003421935236,712.5145951720043,0.5296843344059977,-18551.78595341106,10.5,10499981448.214046,47.655,-122.3035,60.0,0.3333333333333333
2026-01-20T23:00:21+00:00,SAT-59537,173.91593657621257,40.687252087775725,713.042859495806,0.5984361604091558,-20959.765719977306,10.5,10499979040.23428,47.655,-122.3035,60.0,0.35
2026-01-20T23:00:22+00:00,SAT-59537,173.15223622548146,40.63901818307758,713.6396913314535,0.6670149687290902,-23361.685675412977,10.5,10499976638.314325,47.655,-122.3035,60.0,0.36666666666666664
2026-01-20T23:00:23+00:00,SAT-59537,172.39105714029378,40.585383745877174,714.3049181250994,0.7354016162943495,-25756.875348380745,10.5,10499974243.124651,47.655,-122.3035,60.0,0.38333333333333336
2026-01-20T23:00:24+00:00,SAT-59537,171.63265549408817,40.52640538051083,715.038348231146,0.8035772284506429,-28144.673668647632,10.5,10499971855.326332,47.655,-122.3035,60.0,0.4
2026-01-20T23:00:25+00:00,SAT-59537,170.8772816950336,40.46214488047876,715.8397711799407,0.871523225385472,-30524.42989258741,10.5,10499969475.570107,47.655,-122.3035,60.0,0.4166666666666667
2026-01-20T23:00:26+00:00,SAT-59537,170.12517994007658,40.39266903992922,716.7089579718294,0.9392213521000105,-32895.504652922624,10.5,10499967104.495348,47.655,-122.3035,60.0,0.43333333333333335
2026-01-20T23:00:27+00:00,SAT-59537,169.3765877944833,40.31804945197906,717.6456614010967,1.00665370040562,-35257.270729135584,10.5,10499964742.72927,47.655,-122.3035,60.0,0.45
2026-01-20T23:00:28+00:00,SAT-59537,168.63173580588787,40.23836229563307,718.6496164018498,1.073802718592092,-37609.113386091136,10.5,10499962390.886614,47.655,-122.3035,60.0,0.4666666666666667
2026-01-20T23:00:29+00:00,SAT-59537,167.89084716056016,40.15368811342788,719.7205404035383,1.140651246136775,-39950.43158969709,10.5,10499960049.56841,47.655,-122.3035,60.0,0.48333333333333334
2026-01-20T23:00:30+00:00,SAT-59537,167.1541373625453,40.06411157900054,720.8581337210941,1.207182530307223,-42280.63858839918,10.5,10499957719.361412,47.655,-122.3035,60.0,0.5
2026-01-20T23:00:31+00:00,SAT-59537,166.42181395088053,39.96972125722063,722.0620799616288,1.2733802335219968,-44599.162170987525,10.5,10499955400.83783,47.655,-122.3035,60.0,0.5166666666666667
2026-01-20T23:00:32+00:00,SAT-59537,165.69407625857158,39.870609358812096,723.3320464384711,1.3392284725671881,-46905.44604012512,10.5,10499953094.55396,47.655,-122.3035,60.0,0.5333333333333333
