timestamp,satellite,azimuth_deg,elevation_deg,distance_km,relative_velocity_kms,doppler_shift_hz,tx_freq_ghz,rx_freq_hz,ue_lat,ue_lon,ue_alt_m,time_minutes
2026-02-06T21:59:43+00:00,SAT-48475,343.22710339986486,52.512139415860496,191.35070651820013,-2.942968111052962,103075.19199184158,10.5,10500103075.191992,47.655,-122.3035,60.0,0.0
2026-02-06T21:59:44+00:00,SAT-48475,346.0585875769597,53.733525075506115,188.41562809852326,-2.6908409110261693,94244.63094990459,10.5,10500094244.630949,47.655,-122.3035,60.0,0.016666666666666666
2026-02-06T21:59:45+00:00,SAT-48475,349.1473508442052,54.916523551417,185.73200096064352,-2.427635346551915,85026.05872358239,10.5,10500085026.058723,47.655,-122.3035,60.0,0.03333333333333333
2026-02-06T21:59:46+00:00,SAT-48475,352.5096907736927,56.04460413507081,183.31087376944203,-2.1538722997995703,75437.71880977567,10.5,10500075437.71881,47.655,-122.3035,60.0,0.05
2026-02-06T21:59:47+00:00,SAT-48475,356.15738015667984,57.099298679466045,181.16277570404378,-1.8702653408638887,65504.60345160128,10.5,10500065504.60345,47.655,-122.3035,60.0,0.06666666666666667
2026-02-06T21:59:48+00:00,SAT-48475,0.09504542959537834,58.06057604850489,179.29752428646216,-1.577724919278393,55258.60044292085,10.5,10500055258.600443,47.655,-122.3035,60.0,0.08333333333333333
2026-02-06T21:59:49+00:00,SAT-48475,4.3171890267763615,58.90749866394457,177.72402902996623,-1.2773548244583814,44738.36915808271,10.5,10500044738.369158,47.655,-122.3035,60.0,0.1
2026-02-06T21:59:50+00:00,SAT-48475,8.80526402036241,59.61919881726112,176.45009861751728,-0.9704400049398817,33988.91393014549,10.5,10500033988.91393,47.655,-122.3035,60.0,0.11666666666666667
2026-02-06T21:59:51+00:00,SAT-48475,13.525464306156257,60.17615956708602,175.48226022830988,-0.6584253575822441,23060.8411590313,10.5,10500023060.84116,47.655,-122.3035,60.0,0.13333333333333333
2026-02-06T21:59:52+00:00,SAT-48475,18.42805438801047,60.56170229803988,174.82560001824865,-0.34288584457547,12009.312682717438,10.5,10500012009.312683,47.655,-122.3035,60.0,0.15
2026-02-06T21:59:53+00:00,SAT-48475,23.448968675162522,60.76348761128771,174.48363340330417,-0.025489141831259398,892.7375658937481,10.5,10500000892.737566,47.655,-122.3035,60.0,0.16666666666666666
2026-02-06T21:59:54+00:00,SAT-48475,28.513952846697737,60.77476574982163,174.45821259434467,0.2920473053378796,-10228.731991809267,10.5,10499989771.268007,47.655,-122.3035,60.0,0.18333333333333332
2026-02-06T21:59:55+00:00,SAT-48475,33.54477336776018,60.59511190150229,174.74947696115947,0.6080022875944179,-21294.811958683054,10.5,10499978705.188042,47.655,-122.3035,60.0,0.2
2026-02-06T21:59:56+00:00,SAT-48475,38.466290079153886,60.23047364603413,175.35584927852506,0.9206970854776345,-32246.706478236894,10.5,10499967753.293522,47.655,-122.3035,60.0,0.21666666666666667
2026-02-06T21:59:57+00:00,SAT-48475,43.21285528113821,59.69251905943141,176.27407810217275,1.2285390714546849,-43028.63499746278,10.5,10499956971.365002,47.655,-122.3035,60.0,0.23333333333333334
2026-02-06T21:59:58+00:00,SAT-48475,47.73276243760032,58.99744006867456,177.49932362991527,1.5300601266286242,-53589.177782452934,10.5,10499946410.822218,47.655,-122.3035,60.0,0.25
2026-02-06T21:59:59+00:00,SAT-48475,51.9901684108532,58.16446892745452,179.02528187649267,1.8239478174740618,-63882.367859559854,10.5,10499936117.632141,47.655,-122.3035,60.0,0.26666666666666666
2026-02-06T22:00:00+00:00,SAT-48475,55.964678065991066,57.214376424665176,180.84433994157288,2.1090680632194228,-73868.4849230061,10.5,10499926131.515078,47.655,-122.3035,60.0,0.2833333333333333
2026-02-06T22:00:01+00:00,SAT-48475,59.649283880750055,56.16815662372167,182.94775388436616,2.384478749146687,-83514.53213022527,10.5,10499916485.46787,47.655,-122.3035,60.0,0.3
2026-02-06T22:00:02+00:00,SAT-48475,63.04749004210925,55.04600836765982,185.32584017504448,2.6494346203886354,-92794.40750334242,10.5,10499907205.592497,47.655,-122.3035,60.0,0.31666666666666665
2026-02-06T22:00:03+00:00,SAT-48475,66.1703132926522,53.86663799738792,187.96817202683783,2.903384256750964,-101688.79797464793,10.5,10499898311.202024,47.655,-122.3035,60.0,0.3333333333333333
2026-02-06T22:00:04+00:00,SAT-48475,69.0336018613578,52.64685078696001,190.8637727110635,3.145960425306818,-110184.84149364954,10.5,10499889815.158506,47.655,-122.3035,60.0,0.35
2026-02-06T22:00:05+00:00,SAT-48475,71.65587520309874,51.401371826051566,194.00129925061253,3.3769653981282617,-118275.6127919227,10.5,10499881724.387209,47.655,-122.3035,60.0,0.36666666666666664
2026-02-06T22:00:06+00:00,SAT-48475,74.05671825704508,50.14283231914463,197.36921147052973,3.596352815493345,-125959.48815590324,10.5,10499874040.511845,47.655,-122.3035,60.0,0.38333333333333336
2026-02-06T22:00:07+00:00,SAT-48475,76.25567001044645,48.88186471198645,200.95592296042136,3.8042075647757483,-133239.44070049073,10.5,10499866760.5593,47.655,-122.3035,60.0,0.4
2026-02-06T22:00:08+00:00,SAT-48475,78.27150891600108,47.62726210697703,204.7499319696966,4.000724934010848,-140122.31023875158,10.5,10499859877.689762,47.655,-122.3035,60.0,0.4166666666666667
