timestamp,satellite,azimuth_deg,elevation_deg,distance_km,relative_velocity_kms,doppler_shift_hz,tx_freq_ghz,rx_freq_hz,ue_lat,ue_lon,ue_alt_m,time_minutes
2026-02-06T21:31:38+00:00,SAT-58031,326.78508525465634,30.09939945150767,877.2932638868422,-4.267744015714699,149474.4479696162,10.5,10500149474.44797,47.655,-122.3035,60.0,8.516666666666667
2026-02-06T21:31:39+00:00,SAT-58031,327.1691437748115,30.305647534641494,873.0369611038851,-4.231816561345063,148216.11654461018,10.5,10500148216.116545,47.655,-122.3035,60.0,8.533333333333333
2026-02-06T21:31:40+00:00,SAT-58031,327.55853955183375,30.5123735761171,868.8164894587502,-4.195357962326975,146939.18218727584,10.5,10500146939.182188,47.655,-122.3035,60.0,8.55
2026-02-06T21:31:41+00:00,SAT-58031,327.9533507343522,30.719537260242554,864.6323786721608,-4.1583625434563,145643.44612795813,10.5,10500145643.446129,47.655,-122.3035,60.0,8.566666666666666
2026-02-06T21:31:42+00:00,SAT-58031,328.35365568245095,30.92709632344836,860.4851641248296,-4.1208246755555695,144328.71120905076,10.5,10500144328.711208,47.655,-122.3035,60.0,8.583333333333334
2026-02-06T21:31:43+00:00,SAT-58031,328.7595328833466,31.135006501040262,856.3753868115552,-4.0827388817756445,142994.78560812984,10.5,10500142994.785608,47.655,-122.3035,60.0,8.6
2026-02-06T21:31:44+00:00,SAT-58031,329.1710608702958,31.343221479301135,852.3035931893039,-4.044099781934474,141641.48088846175,10.5,10500141641.480888,47.655,-122.3035,60.0,8.616666666666667
2026-02-06T21:31:45+00:00,SAT-58031,329.5883181290223,31.551692845077515,848.2703350807988,-4.004902092260309,140268.6119900096,10.5,10500140268.61199,47.655,-122.3035,60.0,8.633333333333333
2026-02-06T21:31:46+00:00,SAT-58031,330.01138299615457,31.760370035682346,844.2761695783713,-3.9651406851606428,138875.999322794,10.5,10500138875.999323,47.655,-122.3035,60.0,8.65
2026-02-06T21:31:47+00:00,SAT-58031,330.4403335558874,31.969200292436586,840.3216588881979,-3.924810565333207,137463.46793019946,10.5,10500137463.46793,47.655,-122.3035,60.0,8.666666666666666
2026-02-06T21:31:48+00:00,SAT-58031,330.8752475258836,32.178128613778,836.4073701983667,-3.8839069018340067,136030.84861213242,10.5,10500136030.848612,47.655,-122.3035,60.0,8.683333333333334
2026-02-06T21:31:49+00:00,SAT-58031,331.3162021380193,32.38709771103905,832.5338755149573,-3.8424250231148105,134577.97775121315,10.5,10500134577.97775,47.655,-122.3035,60.0,8.7
2026-02-06T21:31:50+00:00,SAT-58031,331.7632740096427,32.59604796519326,828.7017515030749,-3.8003604294333617,133104.697747434,10.5,10500133104.697748,47.655,-122.3035,60.0,8.716666666666667
2026-02-06T21:31:51+00:00,SAT-58031,332.2165390068318,32.8049173857124,824.9115793155031,-3.757708818752014,131610.8579252389,10.5,10500131610.857925,47.655,-122.3035,60.0,8.733333333333333
2026-02-06T21:31:52+00:00,SAT-58031,332.6760721011026,33.01364157255603,821.1639443955303,-3.7144661014908356,130096.31505023976,10.5,10500130096.31505,47.655,-122.3035,60.0,8.75
2026-02-06T21:31:53+00:00,SAT-58031,333.14194721808246,33.222153681003014,817.459436265061,-3.6706283835172395,128560.93273344127,10.5,10500128560.932734,47.655,-122.3035,60.0,8.766666666666667
2026-02-06T21:31:54+00:00,SAT-58031,333.61423707388707,33.43038438781879,813.7986483296934,-3.62619202213618,127004.58339225428,10.5,10500127004.583393,47.655,-122.3035,60.0,8.783333333333333
2026-02-06T21:31:55+00:00,SAT-58031,334.09301300801405,33.638261863160395,810.182177627954,-3.581153609412915,125427.1476663886,10.5,10500125427.147667,47.655,-122.3035,60.0,8.8
2026-02-06T21:31:56+00:00,SAT-58031,334.57834480361174,33.84571174449013,806.6106245971687,-3.5355099890212545,123828.51500794984,10.5,10500123828.515007,47.655,-122.3035,60.0,8.816666666666666
2026-02-06T21:31:57+00:00,SAT-58031,335.0703004988978,34.052657114692146,803.0845928225276,-3.489258283078332,122208.58462130654,10.5,10500122208.584621,47.655,-122.3035,60.0,8.833333333333334
2026-02-06T21:31:58+00:00,SAT-58031,335.5689461911943,34.25901848535722,799.6046887593886,-3.4423959081890962,120567.26602503625,10.5,10500120567.266026,47.655,-122.3035,60.0,8.85
2026-02-06T21:31:59+00:00,SAT-58031,336.07434583212404,34.46471378501578,796.1715214395787,-3.3949205616334086,118904.47856813925,10.5,10500118904.478569,47.655,-122.3035,60.0,8.866666666666667
2026-02-06T21:32:00+00:00,SAT-58031,336.5865610094494,34.66965835090102,792.7857021914718,-3.3468302790986657,117220.15345207915,10.5,10500117220.153452,47.655,-122.3035,60.0,8.883333333333333
2026-02-06T21:32:01+00:00,SAT-58031,337.10565072604635,34.873764928908656,789.4478443024888,-3.298123403861988,115514.23265141272,10.5,10500115514.23265,47.655,-122.3035,60.0,8.9
